name,x1,x2,y1,y2,classname
2557.png,87,34,538,447,face_with_mask
2558.png,197,5,521,448,face_with_mask
2559.png,190,8,298,155,face_with_mask
2561.png,312,187,763,583,face_with_mask
2562.png,650,90,705,173,face_with_mask
2562.png,358,84,424,181,face_with_mask
2562.png,89,6,179,109,face_with_mask
2563.png,66,92,206,263,face_with_mask
2563.png,276,169,406,333,face_with_mask
2563.png,410,142,508,273,face_with_mask
2564.png,298,132,439,312,face_with_mask
2565.png,178,56,379,320,face_with_mask
2566.png,240,110,375,266,face_with_mask
2566.png,486,81,613,244,face_with_mask
2567.png,319,149,390,255,face_with_mask
2573.png,104,199,131,230,face_with_mask
2573.png,172,205,208,248,face_with_mask
2573.png,345,214,372,250,face_with_mask
2573.png,474,215,500,248,face_with_mask
2573.png,378,201,399,231,face_with_mask
2574.png,96,8,615,561,face_with_mask
2577.png,92,1,503,657,face_with_mask
2578.png,222,12,715,633,face_with_mask
2579.png,215,10,533,472,face_with_mask
2580.png,142,19,288,194,face_with_mask
2581.png,269,51,394,211,face_with_mask
2584.png,203,3,623,478,face_with_mask
2585.png,191,28,281,151,face_with_mask
2586.png,3,1,659,609,face_with_mask
2587.png,156,34,229,120,face_with_mask
2587.png,341,25,393,83,face_with_mask
2588.png,153,196,407,588,face_with_mask
2589.png,469,79,570,229,face_with_mask
2591.png,278,49,425,285,face_with_mask
2592.png,4,0,835,625,face_with_mask
2593.png,274,80,373,217,face_with_mask
2594.png,54,9,446,394,face_with_mask
2595.png,260,81,547,482,face_with_mask
2596.png,315,47,433,194,face_with_mask
2597.png,212,10,542,405,face_with_mask
2598.png,218,3,586,322,face_with_mask
2599.png,96,7,338,396,face_with_mask
2600.png,87,46,470,634,face_with_mask
2601.png,112,5,392,366,face_with_mask
2602.png,209,24,643,567,face_with_mask
2604.png,390,205,554,353,face_with_mask
2605.png,369,126,414,189,face_with_mask
2606.png,271,83,437,353,face_with_mask
2607.png,196,150,271,243,face_with_mask
2608.png,528,177,684,372,face_with_mask
2610.png,682,34,821,222,face_with_mask
2610.png,193,5,462,286,face_with_mask
2612.png,510,88,612,235,face_with_mask
2613.png,310,53,403,177,face_with_mask
2614.png,250,8,466,285,face_with_mask
2615.png,8,31,223,308,face_with_mask
2615.png,383,94,495,276,face_with_mask
2616.png,244,229,405,415,face_with_mask
2616.png,711,53,874,233,face_with_mask
2617.png,365,105,454,224,face_with_mask
2617.png,230,177,267,219,face_with_mask
2617.png,32,186,111,275,face_with_mask
2618.png,348,3,518,223,face_with_mask
2619.png,766,301,908,473,face_with_mask
2619.png,102,5,542,369,face_with_mask
2620.png,279,27,411,228,face_with_mask
2621.png,402,50,499,143,face_with_mask
2623.png,383,257,431,320,face_with_mask
2625.png,216,190,354,352,face_with_mask
2625.png,287,242,508,506,face_with_mask
2626.png,593,84,632,132,face_with_mask
2627.png,449,207,522,295,face_with_mask
2634.png,267,6,406,147,face_with_mask
2635.png,247,116,415,348,face_with_mask
2637.png,313,41,373,139,face_with_mask
2637.png,483,107,525,155,face_with_mask
2638.png,113,138,422,619,face_with_mask
2639.png,158,1,899,619,face_with_mask
2640.png,290,7,485,246,face_with_mask
2641.png,177,142,509,601,face_with_mask
2642.png,191,13,429,328,face_with_mask
2646.png,165,2,566,515,face_with_mask
2647.png,51,8,396,426,face_with_mask
2647.png,378,45,690,495,face_with_mask
2648.png,229,21,330,156,face_with_mask
2648.png,601,13,720,166,face_with_mask
2649.png,316,15,568,371,face_with_mask
2650.png,150,178,355,462,face_with_mask
2651.png,256,22,456,283,face_with_mask
2654.png,151,3,390,241,face_with_mask
2655.png,48,42,495,475,face_with_mask
2656.png,88,6,646,567,face_with_mask
2657.png,195,55,471,376,face_with_mask
2658.png,216,222,293,314,face_with_mask
2658.png,551,285,584,329,face_with_mask
2659.png,183,10,531,525,face_with_mask
2661.png,15,0,380,400,face_with_mask
2662.png,63,4,384,458,face_with_mask
2663.png,347,5,604,256,face_with_mask
2664.png,131,8,549,588,face_with_mask
2666.png,422,212,491,304,face_with_mask
2666.png,643,210,699,284,face_with_mask
2666.png,751,202,829,299,face_with_mask
2666.png,218,453,267,518,face_with_mask
2666.png,353,374,453,527,face_with_mask
2666.png,647,356,824,546,face_with_mask
2668.png,248,56,410,251,face_with_mask
2668.png,444,117,584,300,face_with_mask
2669.png,477,183,557,284,face_with_mask
2669.png,200,32,272,112,face_with_mask
2670.png,165,57,316,231,face_with_mask
2670.png,550,23,651,140,face_with_mask
2670.png,542,154,648,277,face_with_mask
2670.png,303,111,338,245,face_with_mask
2670.png,338,132,381,218,face_with_mask
2673.png,315,153,441,363,face_with_mask
2674.png,370,121,506,287,face_with_mask
2675.png,336,50,415,156,face_with_mask
2677.png,37,20,194,229,face_with_mask
2678.png,553,11,657,165,face_with_mask
2678.png,7,31,131,185,face_with_mask
2678.png,504,251,608,371,face_with_mask
2679.png,238,0,496,316,face_with_mask
2680.png,170,19,308,218,face_with_mask
2681.png,265,50,357,184,face_with_mask
2682.png,66,100,124,172,face_with_mask
2683.png,173,283,206,321,face_with_mask
2684.png,259,144,347,252,face_with_mask
2685.png,319,210,527,535,face_with_mask
2685.png,146,214,256,369,face_with_mask
2685.png,251,44,385,222,face_with_mask
2685.png,70,144,151,243,face_with_mask
2685.png,32,251,120,371,face_with_mask
2686.png,150,26,362,258,face_with_mask
2686.png,1,175,46,254,face_with_mask
2688.png,230,7,632,312,face_with_mask
2689.png,7,139,48,184,face_with_mask
2689.png,179,128,215,173,face_with_mask
2689.png,144,148,172,181,face_with_mask
2690.png,323,4,400,95,face_with_mask
2691.png,375,182,422,243,face_with_mask
2700.png,311,221,397,347,face_with_mask
2701.png,128,0,579,579,face_with_mask
2702.png,486,148,547,231,face_with_mask
2702.png,314,206,357,271,face_with_mask
2704.png,110,36,482,487,face_with_mask
2705.png,163,0,723,565,face_with_mask
2707.png,189,43,535,498,face_with_mask
2708.png,428,23,609,282,face_with_mask
2709.png,239,143,329,249,face_with_mask
2710.png,314,98,412,215,face_with_mask
2712.png,170,7,580,545,face_with_mask
2713.png,152,6,540,467,face_with_mask
2714.png,337,35,413,130,face_with_mask
2716.png,129,47,276,262,face_with_mask
2717.png,154,45,279,210,face_with_mask
2718.png,424,97,504,184,face_with_mask
2719.png,404,47,835,637,face_with_mask
2720.png,266,26,494,319,face_with_mask
2721.png,164,7,505,417,face_with_mask
2722.png,174,5,546,486,face_with_mask
2723.png,130,6,492,495,face_with_mask
2724.png,207,6,378,242,face_with_mask
2726.png,40,2,441,426,face_with_mask
2727.png,229,35,506,352,face_with_mask
2728.png,154,5,469,386,face_with_mask
2731.png,111,5,219,173,face_with_mask
2732.png,39,133,103,212,face_with_mask
2732.png,244,136,278,184,face_with_mask
2732.png,416,141,480,221,face_with_mask
2732.png,1,151,29,196,face_with_mask
2733.png,228,157,281,223,face_with_mask
2734.png,378,100,427,165,face_with_mask
2736.png,462,143,556,246,face_with_mask
2737.png,527,10,793,351,face_with_mask
2737.png,311,207,410,304,face_with_mask
2739.png,298,10,446,209,face_with_mask
2739.png,451,79,532,209,face_with_mask
2739.png,648,56,685,170,face_with_mask
2739.png,548,0,599,47,face_with_mask
2739.png,483,3,530,55,face_with_mask
2739.png,224,0,273,52,face_with_mask
2739.png,172,16,218,83,face_with_mask
2739.png,108,1,154,53,face_with_mask
2739.png,56,22,101,95,face_with_mask
2740.png,138,188,284,371,face_with_mask
2741.png,219,163,296,250,face_with_mask
2741.png,333,65,388,118,face_with_mask
2741.png,39,146,74,191,face_with_mask
2741.png,460,174,515,258,face_with_mask
2741.png,269,125,294,163,face_with_mask
2741.png,0,142,28,176,face_with_mask
2742.png,393,93,536,295,face_with_mask
2742.png,196,226,235,276,face_with_mask
2744.png,0,30,286,510,face_with_mask
2744.png,538,150,624,266,face_with_mask
2745.png,228,130,323,261,face_with_mask
2747.png,404,12,556,202,face_with_mask
2748.png,338,269,444,373,face_with_mask
2750.png,457,212,489,253,face_with_mask
2751.png,259,94,442,447,face_with_mask
2751.png,185,263,294,435,face_with_mask
2751.png,124,94,235,265,face_with_mask
2751.png,7,0,123,154,face_with_mask
2751.png,9,251,128,431,face_with_mask
2752.png,128,39,273,228,face_with_mask
2756.png,69,126,294,392,face_with_mask
2756.png,505,10,723,283,face_with_mask
2759.png,211,5,397,235,face_with_mask
2760.png,116,5,526,539,face_with_mask
2761.png,43,93,252,397,face_with_mask
2761.png,258,125,449,409,face_with_mask
2762.png,51,1,609,611,face_with_mask
2763.png,459,26,831,353,face_with_mask
2764.png,153,36,420,376,face_with_mask
2765.png,169,77,496,437,face_with_mask
2765.png,941,3,1071,182,face_with_mask
2766.png,163,5,577,563,face_with_mask
2767.png,256,20,543,342,face_with_mask
2768.png,33,73,502,669,face_with_mask
2769.png,276,6,363,111,face_with_mask
2771.png,96,73,374,476,face_with_mask
2772.png,305,140,509,357,face_with_mask
2774.png,58,4,355,409,face_with_mask
2775.png,385,12,680,411,face_with_mask
2776.png,165,72,478,400,face_with_mask
2777.png,148,5,410,239,face_with_mask
2778.png,82,1,437,499,face_with_mask
2779.png,380,164,456,255,face_with_mask
2780.png,314,144,387,236,face_with_mask
2781.png,223,30,440,351,face_with_mask
2782.png,153,121,314,332,face_with_mask
2783.png,248,7,418,204,face_with_mask
2784.png,192,42,340,229,face_with_mask
2785.png,382,43,548,257,face_with_mask
2785.png,551,8,754,254,face_with_mask
2789.png,73,2,590,583,face_with_mask
2790.png,404,101,672,423,face_with_mask
2791.png,207,63,339,240,face_with_mask
2792.png,339,268,400,337,face_with_mask
2793.png,124,12,504,504,face_with_mask
2794.png,227,152,405,391,face_with_mask
2794.png,729,151,844,297,face_with_mask
2794.png,510,194,583,299,face_with_mask
2794.png,838,213,876,264,face_with_mask
2794.png,915,225,957,278,face_with_mask
2796.png,237,30,363,210,face_with_mask
2797.png,89,5,159,88,face_with_mask
2797.png,308,53,358,121,face_with_mask
2798.png,773,5,1020,586,face_with_mask
2798.png,112,40,501,438,face_with_mask
2799.png,772,10,941,245,face_with_mask
2799.png,505,37,563,175,face_with_mask
2800.png,165,12,254,98,face_with_mask
2801.png,309,10,528,218,face_with_mask
2802.png,314,7,422,162,face_with_mask
2802.png,206,110,325,272,face_with_mask
2802.png,0,97,126,282,face_with_mask
2802.png,0,267,177,533,face_with_mask
2802.png,152,296,285,524,face_with_mask
2802.png,469,119,515,309,face_with_mask
2803.png,220,7,363,213,face_with_mask
2803.png,656,33,793,231,face_with_mask
2805.png,418,24,560,216,face_with_mask
2806.png,313,101,377,190,face_with_mask
2807.png,238,3,350,155,face_with_mask
2809.png,199,198,411,429,face_with_mask
2810.png,339,185,454,280,face_with_mask
2810.png,161,493,261,594,face_with_mask
2812.png,81,108,261,360,face_with_mask
2813.png,176,266,218,310,face_with_mask
2813.png,616,280,683,347,face_with_mask
2813.png,8,286,49,335,face_with_mask
2813.png,703,281,767,382,face_with_mask
2813.png,0,305,33,382,face_with_mask
2814.png,71,197,156,310,face_with_mask
2824.png,41,62,125,187,face_with_mask
2824.png,405,65,462,137,face_with_mask
2824.png,579,13,686,164,face_with_mask
2825.png,88,4,433,411,face_with_mask
2826.png,367,12,649,401,face_with_mask
2826.png,12,111,281,532,face_with_mask
2828.png,3,0,535,331,face_with_mask
2829.png,163,47,308,247,face_with_mask
2833.png,211,5,578,490,face_with_mask
2834.png,348,288,567,553,face_with_mask
2834.png,556,381,716,611,face_with_mask
2834.png,223,292,332,518,face_with_mask
2834.png,160,329,271,558,face_with_mask
2835.png,120,134,394,562,face_with_mask
2836.png,139,41,473,450,face_with_mask
2837.png,102,86,420,539,face_with_mask
2838.png,13,2,409,384,face_with_mask
2839.png,95,41,451,591,face_with_mask
2840.png,308,76,457,284,face_with_mask
2841.png,422,4,957,519,face_with_mask
2842.png,86,0,519,443,face_with_mask
2843.png,251,5,481,346,face_with_mask
2844.png,252,94,649,619,face_with_mask
2845.png,226,4,447,272,face_with_mask
2845.png,428,184,711,599,face_with_mask
2846.png,140,50,242,195,face_with_mask
2846.png,271,61,397,218,face_with_mask
2846.png,759,81,904,258,face_with_mask
2847.png,319,56,648,428,face_with_mask
2848.png,3,7,356,377,face_with_mask
2849.png,228,66,354,229,face_with_mask
2850.png,142,130,543,569,face_with_mask
2852.png,101,17,355,381,face_with_mask
2853.png,320,64,420,202,face_with_mask
2854.png,237,23,682,498,face_with_mask
2855.png,133,0,539,545,face_with_mask
2859.png,275,192,557,575,face_with_mask
2860.png,374,81,440,160,face_with_mask
2860.png,405,233,457,291,face_with_mask
2860.png,148,111,188,156,face_with_mask
2860.png,9,98,57,156,face_with_mask
2861.png,193,3,562,517,face_with_mask
2864.png,260,5,424,173,face_with_mask
2865.png,128,7,242,115,face_with_mask
2866.png,405,107,598,327,face_with_mask
2867.png,167,5,228,81,face_with_mask
2868.png,61,5,641,605,face_with_mask
2869.png,86,3,585,562,face_with_mask
2870.png,312,161,402,279,face_with_mask
2870.png,10,146,99,257,face_with_mask
2870.png,628,160,692,277,face_with_mask
2871.png,397,304,496,500,face_with_mask
2871.png,148,205,259,358,face_with_mask
2871.png,98,116,165,194,face_with_mask
2871.png,151,78,200,145,face_with_mask
2871.png,461,20,494,93,face_with_mask
2873.png,108,238,209,363,face_with_mask
2875.png,101,38,361,429,face_with_mask
2875.png,379,281,430,340,face_with_mask
2876.png,278,57,363,175,face_with_mask
2877.png,413,29,532,173,face_with_mask
2878.png,274,59,365,169,face_with_mask
2878.png,523,206,581,283,face_with_mask
2879.png,478,271,501,301,face_with_mask
2880.png,4,5,212,315,face_with_mask
2880.png,219,5,448,265,face_with_mask
2881.png,338,109,402,208,face_with_mask
2881.png,546,36,679,210,face_with_mask
2882.png,461,137,540,250,face_with_mask
2884.png,192,53,358,296,face_with_mask
2889.png,68,180,173,315,face_with_mask
2889.png,351,132,430,242,face_with_mask
2889.png,550,175,630,283,face_with_mask
2890.png,16,88,157,264,face_with_mask
2891.png,17,9,481,568,face_with_mask
2892.png,57,2,649,546,face_with_mask
2893.png,64,6,747,511,face_with_mask
2894.png,13,7,922,661,face_with_mask
2895.png,241,129,306,202,face_with_mask
2896.png,188,95,316,237,face_with_mask
2896.png,61,40,175,183,face_with_mask
2897.png,150,1,639,612,face_with_mask
2898.png,36,0,650,608,face_with_mask
2899.png,108,96,378,478,face_with_mask
2900.png,359,5,579,247,face_with_mask
2901.png,100,9,446,472,face_with_mask
2902.png,199,5,692,475,face_with_mask
2903.png,360,1,723,409,face_with_mask
2904.png,270,210,311,265,face_with_mask
2904.png,418,176,459,229,face_with_mask
2904.png,12,211,54,263,face_with_mask
2904.png,307,193,337,233,face_with_mask
2905.png,104,46,444,583,face_with_mask
2906.png,356,50,606,275,face_with_mask
2907.png,294,92,456,314,face_with_mask
2908.png,387,2,497,151,face_with_mask
2909.png,1,1,461,574,face_with_mask
2909.png,398,114,610,417,face_with_mask
2910.png,318,49,598,441,face_with_mask
2911.png,187,53,535,574,face_with_mask
2912.png,22,7,563,423,face_with_mask
2913.png,100,10,692,422,face_with_mask
2915.png,67,292,130,367,face_with_mask
2915.png,323,266,375,335,face_with_mask
2915.png,612,271,648,313,face_with_mask
2915.png,714,295,740,329,face_with_mask
2915.png,377,288,405,324,face_with_mask
2915.png,804,324,829,348,face_with_mask
2916.png,181,6,403,240,face_with_mask
2917.png,234,8,638,531,face_with_mask
2918.png,84,6,677,534,face_with_mask
2925.png,295,70,468,306,face_with_mask
2926.png,85,45,148,130,face_with_mask
2926.png,310,71,368,155,face_with_mask
2926.png,487,144,509,206,face_with_mask
2927.png,106,243,140,291,face_with_mask
2928.png,201,195,237,247,face_with_mask
2929.png,311,34,388,148,face_with_mask
2930.png,388,28,494,169,face_with_mask
2933.png,150,138,284,302,face_with_mask
2933.png,433,82,593,275,face_with_mask
2935.png,390,0,445,85,face_with_mask
2935.png,73,245,215,362,face_with_mask
2936.png,601,223,654,286,face_with_mask
2936.png,463,219,532,290,face_with_mask
2936.png,513,306,654,442,face_with_mask
2936.png,181,226,247,285,face_with_mask
2936.png,537,190,591,236,face_with_mask
2938.png,327,31,555,318,face_with_mask
2938.png,150,156,332,360,face_with_mask
2939.png,192,1,318,197,face_with_mask
2940.png,147,53,244,181,face_with_mask
2941.png,345,270,400,344,face_with_mask
2941.png,459,303,502,369,face_with_mask
2941.png,257,274,292,315,face_with_mask
2941.png,70,278,102,321,face_with_mask
2943.png,261,79,345,152,face_with_mask
2943.png,315,24,385,100,face_with_mask
2944.png,643,2,917,320,face_with_mask
2945.png,65,7,279,256,face_with_mask
2946.png,14,76,78,162,face_with_mask
2946.png,162,73,238,169,face_with_mask
2946.png,281,6,362,125,face_with_mask
2946.png,460,93,523,187,face_with_mask
2947.png,117,52,271,224,face_with_mask
2948.png,250,49,383,213,face_with_mask
2949.png,225,98,292,170,face_with_mask
2949.png,512,96,600,192,face_with_mask
2950.png,397,94,485,194,face_with_mask
2961.png,318,190,393,280,face_with_mask
2962.png,339,5,459,116,face_with_mask
2963.png,589,42,681,146,face_with_mask
2963.png,330,56,395,155,face_with_mask
2963.png,180,70,248,168,face_with_mask
2963.png,34,47,124,150,face_with_mask
2965.png,159,89,490,586,face_with_mask
2970.png,558,26,727,270,face_with_mask
2971.png,91,239,191,371,face_with_mask
2971.png,584,244,673,357,face_with_mask
2971.png,490,220,550,300,face_with_mask
2971.png,447,210,491,270,face_with_mask
2971.png,261,231,311,297,face_with_mask
2972.png,102,78,468,625,face_with_mask
2973.png,3,7,702,813,face_with_mask
2974.png,190,5,668,574,face_with_mask
2975.png,103,15,599,618,face_with_mask
2978.png,347,177,392,232,face_with_mask
2978.png,578,149,637,222,face_with_mask
2978.png,113,181,161,230,face_with_mask
2979.png,95,106,423,528,face_with_mask
2980.png,244,56,441,282,face_with_mask
2981.png,112,39,430,447,face_with_mask
2982.png,240,2,1011,698,face_with_mask
2983.png,226,3,698,484,face_with_mask
2984.png,370,124,440,220,face_with_mask
2985.png,52,5,527,500,face_with_mask
2986.png,115,11,435,452,face_with_mask
